,Timestamp,Device,Energy
108,2024-03-01 09:00:00,TV,0.15749999999999997
109,2024-03-01 09:05:00,TV,0.00375
110,2024-03-01 09:10:00,TV,0.16874999999999998
111,2024-03-01 09:15:00,TV,0.10874999999999999
112,2024-03-01 09:20:00,TV,0.09
113,2024-03-01 09:25:00,TV,0.015
114,2024-03-01 09:30:00,TV,0.045
115,2024-03-01 09:35:00,TV,0.08249999999999999
116,2024-03-01 09:40:00,TV,0.06
117,2024-03-01 09:45:00,TV,0.09375
118,2024-03-01 09:50:00,TV,0.08625000000000001
119,2024-03-01 09:55:00,TV,0.01875
120,2024-03-01 10:00:00,TV,0.11624999999999999
121,2024-03-01 10:05:00,TV,0.12375
122,2024-03-01 10:10:00,TV,0.08249999999999999
123,2024-03-01 10:15:00,TV,0.0075
124,2024-03-01 10:20:00,TV,0.08625000000000001
125,2024-03-01 10:25:00,TV,0.03
126,2024-03-01 10:30:00,TV,0.14625
127,2024-03-01 10:35:00,TV,0.0375
128,2024-03-01 10:40:00,TV,0.07874999999999999
129,2024-03-01 10:45:00,TV,0.09749999999999999
130,2024-03-01 10:50:00,TV,0.18
131,2024-03-01 10:55:00,TV,0.07874999999999999
132,2024-03-01 11:00:00,TV,0.075
133,2024-03-01 11:05:00,TV,0.13499999999999998
134,2024-03-01 11:10:00,TV,0.045
135,2024-03-01 11:15:00,TV,0.0075
136,2024-03-01 11:20:00,TV,0.11624999999999999
137,2024-03-01 11:25:00,TV,0.045
138,2024-03-01 11:30:00,TV,0.07125
139,2024-03-01 11:35:00,TV,0.00375
140,2024-03-01 11:40:00,TV,0.09
141,2024-03-01 11:45:00,TV,0.01875
142,2024-03-01 11:50:00,TV,0.033749999999999995
143,2024-03-01 11:55:00,TV,0.00375
144,2024-03-01 12:00:00,TV,0.09749999999999999
145,2024-03-01 12:05:00,TV,0.11249999999999999
146,2024-03-01 12:10:00,TV,0.17250000000000001
147,2024-03-01 12:15:00,TV,0.015
148,2024-03-01 12:20:00,TV,0.13124999999999998
149,2024-03-01 12:25:00,TV,0.09375
150,2024-03-01 12:30:00,TV,0.06749999999999999
151,2024-03-01 12:35:00,TV,0.041249999999999995
152,2024-03-01 12:40:00,TV,0.10874999999999999
153,2024-03-01 12:45:00,TV,0.15749999999999997
154,2024-03-01 12:50:00,TV,0.075
155,2024-03-01 12:55:00,TV,0.09
156,2024-03-01 13:00:00,TV,0.16499999999999998
157,2024-03-01 13:05:00,TV,0.026250000000000002
158,2024-03-01 13:10:00,TV,0.1275
159,2024-03-01 13:15:00,TV,0.16499999999999998
160,2024-03-01 13:20:00,TV,0.0075
161,2024-03-01 13:25:00,TV,0.026250000000000002
162,2024-03-01 13:30:00,TV,0.01125
163,2024-03-01 13:35:00,TV,0.01125
164,2024-03-01 13:40:00,TV,0.17624999999999996
165,2024-03-01 13:45:00,TV,0.048749999999999995
166,2024-03-01 13:50:00,TV,0.1275
167,2024-03-01 13:55:00,TV,0.17250000000000001
168,2024-03-01 14:00:00,TV,0.056249999999999994
169,2024-03-01 14:05:00,TV,0.01875
170,2024-03-01 14:10:00,TV,0.0
171,2024-03-01 14:15:00,TV,0.11249999999999999
172,2024-03-01 14:20:00,TV,0.08625000000000001
173,2024-03-01 14:25:00,TV,0.09375
174,2024-03-01 14:30:00,TV,0.0075
175,2024-03-01 14:35:00,TV,0.1875
176,2024-03-01 14:40:00,TV,0.0
177,2024-03-01 14:45:00,TV,0.045
178,2024-03-01 14:50:00,TV,0.06375
179,2024-03-01 14:55:00,TV,0.06
180,2024-03-01 15:00:00,TV,0.09
181,2024-03-01 15:05:00,TV,0.12
182,2024-03-01 15:10:00,TV,0.16499999999999998
183,2024-03-01 15:15:00,TV,0.08625000000000001
184,2024-03-01 15:20:00,TV,0.041249999999999995
185,2024-03-01 15:25:00,TV,0.06
186,2024-03-01 15:30:00,TV,0.11624999999999999
187,2024-03-01 15:35:00,TV,0.11624999999999999
188,2024-03-01 15:40:00,TV,0.048749999999999995
189,2024-03-01 15:45:00,TV,0.1275
190,2024-03-01 15:50:00,TV,0.08249999999999999
191,2024-03-01 15:55:00,TV,0.18
192,2024-03-01 16:00:00,TV,0.06749999999999999
193,2024-03-01 16:05:00,TV,0.14625
194,2024-03-01 16:10:00,TV,0.00375
195,2024-03-01 16:15:00,TV,0.16874999999999998
196,2024-03-01 16:20:00,TV,0.1425
197,2024-03-01 16:25:00,TV,0.056249999999999994
198,2024-03-01 16:30:00,TV,0.075
199,2024-03-01 16:35:00,TV,0.09749999999999999
200,2024-03-01 16:40:00,TV,0.09749999999999999
201,2024-03-01 16:45:00,TV,0.07874999999999999
202,2024-03-01 16:50:00,TV,0.00375
203,2024-03-01 16:55:00,TV,0.16874999999999998
204,2024-03-01 17:00:00,TV,0.01125
205,2024-03-01 17:05:00,TV,0.06375
206,2024-03-01 17:10:00,TV,0.026250000000000002
207,2024-03-01 17:15:00,TV,0.075
208,2024-03-01 17:20:00,TV,0.12
209,2024-03-01 17:25:00,TV,0.13124999999999998
210,2024-03-01 17:30:00,TV,0.10500000000000001
211,2024-03-01 17:35:00,TV,0.10874999999999999
212,2024-03-01 17:40:00,TV,0.15749999999999997
213,2024-03-01 17:45:00,TV,0.06375
214,2024-03-01 17:50:00,TV,0.056249999999999994
215,2024-03-01 17:55:00,TV,0.1275
216,2024-03-01 18:00:00,TV,0.08249999999999999
217,2024-03-01 18:05:00,TV,0.07125
218,2024-03-01 18:10:00,TV,0.06375
219,2024-03-01 18:15:00,TV,0.11249999999999999
220,2024-03-01 18:20:00,TV,0.045
221,2024-03-01 18:25:00,TV,0.09749999999999999
222,2024-03-01 18:30:00,TV,0.048749999999999995
223,2024-03-01 18:35:00,TV,0.0
224,2024-03-01 18:40:00,TV,0.12375
225,2024-03-01 18:45:00,TV,0.10874999999999999
226,2024-03-01 18:50:00,TV,0.16125
227,2024-03-01 18:55:00,TV,0.17624999999999996
228,2024-03-01 19:00:00,TV,0.052500000000000005
229,2024-03-01 19:05:00,TV,0.056249999999999994
230,2024-03-01 19:10:00,TV,0.15375
231,2024-03-01 19:15:00,TV,0.15749999999999997
232,2024-03-01 19:20:00,TV,0.15749999999999997
233,2024-03-01 19:25:00,TV,0.13874999999999998
234,2024-03-01 19:30:00,TV,0.03
235,2024-03-01 19:35:00,TV,0.026250000000000002
236,2024-03-01 19:40:00,TV,0.045
237,2024-03-01 19:45:00,TV,0.10500000000000001
238,2024-03-01 19:50:00,TV,0.14625
239,2024-03-01 19:55:00,TV,0.045
240,2024-03-01 20:00:00,TV,0.01875
241,2024-03-01 20:05:00,TV,0.08249999999999999
242,2024-03-01 20:10:00,TV,0.13874999999999998
243,2024-03-01 20:15:00,TV,0.11624999999999999
244,2024-03-01 20:20:00,TV,0.11249999999999999
245,2024-03-01 20:25:00,TV,0.10500000000000001
246,2024-03-01 20:30:00,TV,0.06749999999999999
247,2024-03-01 20:35:00,TV,0.1275
248,2024-03-01 20:40:00,TV,0.16125
249,2024-03-01 20:45:00,TV,0.07125
250,2024-03-01 20:50:00,TV,0.13499999999999998
251,2024-03-01 20:55:00,TV,0.17624999999999996
252,2024-03-01 21:00:00,TV,0.10500000000000001
253,2024-03-01 21:05:00,TV,0.14625
254,2024-03-01 21:10:00,TV,0.13499999999999998
255,2024-03-01 21:15:00,TV,0.06375
256,2024-03-01 21:20:00,TV,0.07874999999999999
257,2024-03-01 21:25:00,TV,0.09749999999999999
258,2024-03-01 21:30:00,TV,0.16874999999999998
259,2024-03-01 21:35:00,TV,0.12
260,2024-03-01 21:40:00,TV,0.0375
261,2024-03-01 21:45:00,TV,0.056249999999999994
262,2024-03-01 21:50:00,TV,0.08625000000000001
263,2024-03-01 21:55:00,TV,0.13124999999999998
264,2024-03-01 22:00:00,TV,0.16499999999999998
265,2024-03-01 22:05:00,TV,0.11249999999999999
266,2024-03-01 22:10:00,TV,0.045
267,2024-03-01 22:15:00,TV,0.12375
268,2024-03-01 22:20:00,TV,0.1875
269,2024-03-01 22:25:00,TV,0.1875
270,2024-03-01 22:30:00,TV,0.17624999999999996
271,2024-03-01 22:35:00,TV,0.00375
272,2024-03-01 22:40:00,TV,0.13874999999999998
273,2024-03-01 22:45:00,TV,0.06375
274,2024-03-01 22:50:00,TV,0.16874999999999998
275,2024-03-01 22:55:00,TV,0.1275
276,2024-03-01 23:00:00,TV,0.09
277,2024-03-01 23:05:00,TV,0.052500000000000005
278,2024-03-01 23:10:00,TV,0.1425
279,2024-03-01 23:15:00,TV,0.1425
280,2024-03-01 23:20:00,TV,0.18
281,2024-03-01 23:25:00,TV,0.06
282,2024-03-01 23:30:00,TV,0.18375
283,2024-03-01 23:35:00,TV,0.15375
284,2024-03-01 23:40:00,TV,0.16125
285,2024-03-01 23:45:00,TV,0.015
286,2024-03-01 23:50:00,TV,0.08625000000000001
287,2024-03-01 23:55:00,TV,0.01125
288,2024-03-01 00:00:00,AC,4.289999999999999
289,2024-03-01 00:05:00,AC,4.65
290,2024-03-01 00:10:00,AC,1.995
291,2024-03-01 00:15:00,AC,7.38
292,2024-03-01 00:20:00,AC,2.715
293,2024-03-01 00:25:00,AC,5.385
294,2024-03-01 00:30:00,AC,1.7399999999999998
295,2024-03-01 00:35:00,AC,6.494999999999999
296,2024-03-01 00:40:00,AC,0.12
297,2024-03-01 00:45:00,AC,3.0149999999999992
298,2024-03-01 00:50:00,AC,4.86
299,2024-03-01 00:55:00,AC,6.329999999999999
300,2024-03-01 01:00:00,AC,4.035
301,2024-03-01 01:05:00,AC,4.8
302,2024-03-01 01:10:00,AC,5.01
303,2024-03-01 01:15:00,AC,3.7350000000000003
304,2024-03-01 01:20:00,AC,5.354999999999999
305,2024-03-01 01:25:00,AC,5.505
306,2024-03-01 01:30:00,AC,6.465
307,2024-03-01 01:35:00,AC,1.995
308,2024-03-01 01:40:00,AC,6.5249999999999995
309,2024-03-01 01:45:00,AC,1.755
310,2024-03-01 01:50:00,AC,7.035
311,2024-03-01 01:55:00,AC,6.645
312,2024-03-01 02:00:00,AC,1.5599999999999998
313,2024-03-01 02:05:00,AC,1.3499999999999999
314,2024-03-01 02:10:00,AC,3.645
315,2024-03-01 02:15:00,AC,6.209999999999999
316,2024-03-01 02:20:00,AC,3.5250000000000004
317,2024-03-01 02:25:00,AC,3.03
318,2024-03-01 02:30:00,AC,6.48
319,2024-03-01 02:35:00,AC,4.545
320,2024-03-01 02:40:00,AC,3.645
321,2024-03-01 02:45:00,AC,4.619999999999999
322,2024-03-01 02:50:00,AC,6.4049999999999985
323,2024-03-01 02:55:00,AC,7.425000000000001
324,2024-03-01 03:00:00,AC,6.375
325,2024-03-01 03:05:00,AC,4.095
326,2024-03-01 03:10:00,AC,3.8549999999999995
327,2024-03-01 03:15:00,AC,0.16499999999999998
328,2024-03-01 03:20:00,AC,4.41
329,2024-03-01 03:25:00,AC,0.645
330,2024-03-01 03:30:00,AC,0.3
331,2024-03-01 03:35:00,AC,1.335
332,2024-03-01 03:40:00,AC,1.44
333,2024-03-01 03:45:00,AC,0.03
334,2024-03-01 03:50:00,AC,0.7649999999999999
335,2024-03-01 03:55:00,AC,1.8599999999999999
336,2024-03-01 04:00:00,AC,4.41
337,2024-03-01 04:05:00,AC,5.489999999999999
338,2024-03-01 04:10:00,AC,5.01
339,2024-03-01 04:15:00,AC,2.055
340,2024-03-01 04:20:00,AC,3.8699999999999997
341,2024-03-01 04:25:00,AC,6.93
342,2024-03-01 04:30:00,AC,7.26
343,2024-03-01 04:35:00,AC,6.8999999999999995
344,2024-03-01 04:40:00,AC,4.514999999999999
345,2024-03-01 04:45:00,AC,4.185
346,2024-03-01 04:50:00,AC,4.635
347,2024-03-01 04:55:00,AC,5.039999999999999
348,2024-03-01 05:00:00,AC,0.96
349,2024-03-01 05:05:00,AC,5.115
350,2024-03-01 05:10:00,AC,4.2299999999999995
351,2024-03-01 05:15:00,AC,2.2199999999999998
352,2024-03-01 05:20:00,AC,0.44999999999999996
353,2024-03-01 05:25:00,AC,4.395
354,2024-03-01 05:30:00,AC,3.9449999999999994
355,2024-03-01 05:35:00,AC,6.675000000000001
356,2024-03-01 05:40:00,AC,2.3099999999999996
357,2024-03-01 05:45:00,AC,0.13499999999999998
358,2024-03-01 05:50:00,AC,3.51
359,2024-03-01 05:55:00,AC,2.4749999999999996
360,2024-03-01 06:00:00,AC,3.51
361,2024-03-01 06:05:00,AC,2.4
362,2024-03-01 06:10:00,AC,3.3449999999999998
363,2024-03-01 06:15:00,AC,3.0149999999999992
364,2024-03-01 06:20:00,AC,4.92
365,2024-03-01 06:25:00,AC,2.01
366,2024-03-01 06:30:00,AC,0.72
367,2024-03-01 06:35:00,AC,3.9449999999999994
368,2024-03-01 06:40:00,AC,4.26
369,2024-03-01 06:45:00,AC,6.165
370,2024-03-01 06:50:00,AC,2.88
371,2024-03-01 06:55:00,AC,7.26
372,2024-03-01 07:00:00,AC,6.119999999999999
373,2024-03-01 07:05:00,AC,0.405
374,2024-03-01 07:10:00,AC,0.21000000000000002
375,2024-03-01 07:15:00,AC,7.470000000000001
376,2024-03-01 07:20:00,AC,3.255
377,2024-03-01 07:25:00,AC,6.195
378,2024-03-01 07:30:00,AC,1.845
379,2024-03-01 07:35:00,AC,4.35
380,2024-03-01 07:40:00,AC,2.955
381,2024-03-01 07:45:00,AC,1.0799999999999998
382,2024-03-01 07:50:00,AC,7.079999999999999
383,2024-03-01 07:55:00,AC,4.725
384,2024-03-01 08:00:00,AC,6.824999999999999
385,2024-03-01 08:05:00,AC,2.355
386,2024-03-01 08:10:00,AC,3.7350000000000003
387,2024-03-01 08:15:00,AC,2.895
388,2024-03-01 08:20:00,AC,6.36
389,2024-03-01 08:25:00,AC,1.185
390,2024-03-01 08:30:00,AC,3.18
391,2024-03-01 08:35:00,AC,2.25
392,2024-03-01 08:40:00,AC,2.28
393,2024-03-01 08:45:00,AC,3.96
394,2024-03-01 08:50:00,AC,3.09
395,2024-03-01 08:55:00,AC,1.3499999999999999
396,2024-03-01 09:00:00,AC,7.139999999999999
397,2024-03-01 09:05:00,AC,1.5750000000000002
398,2024-03-01 09:10:00,AC,2.94
399,2024-03-01 09:15:00,AC,6.045
400,2024-03-01 09:20:00,AC,1.0799999999999998
401,2024-03-01 09:25:00,AC,0.8400000000000001
402,2024-03-01 09:30:00,AC,2.46
403,2024-03-01 09:35:00,AC,5.82
404,2024-03-01 09:40:00,AC,2.4
405,2024-03-01 09:45:00,AC,2.34
406,2024-03-01 09:50:00,AC,2.28
407,2024-03-01 09:55:00,AC,6.329999999999999
408,2024-03-01 10:00:00,AC,3.885
409,2024-03-01 10:05:00,AC,3.63
410,2024-03-01 10:10:00,AC,4.125
411,2024-03-01 10:15:00,AC,2.175
412,2024-03-01 10:20:00,AC,1.0799999999999998
413,2024-03-01 10:25:00,AC,4.71
414,2024-03-01 10:30:00,AC,5.669999999999999
415,2024-03-01 10:35:00,AC,6.959999999999999
416,2024-03-01 10:40:00,AC,1.875
417,2024-03-01 10:45:00,AC,1.5
418,2024-03-01 10:50:00,AC,0.375
419,2024-03-01 10:55:00,AC,6.285
420,2024-03-01 11:00:00,AC,3.675
421,2024-03-01 11:05:00,AC,2.055
422,2024-03-01 11:10:00,AC,0.26999999999999996
423,2024-03-01 11:15:00,AC,7.02
424,2024-03-01 11:20:00,AC,4.875
425,2024-03-01 11:25:00,AC,1.5750000000000002
426,2024-03-01 11:30:00,AC,4.244999999999999
427,2024-03-01 11:35:00,AC,2.7449999999999997
428,2024-03-01 11:40:00,AC,5.61
429,2024-03-01 11:45:00,AC,7.125
430,2024-03-01 11:50:00,AC,1.4849999999999999
431,2024-03-01 11:55:00,AC,1.83
432,2024-03-01 12:00:00,AC,5.550000000000001
433,2024-03-01 12:05:00,AC,6.555
434,2024-03-01 12:10:00,AC,4.4399999999999995
435,2024-03-01 12:15:00,AC,4.185
436,2024-03-01 12:20:00,AC,6.764999999999999
437,2024-03-01 12:25:00,AC,4.17
438,2024-03-01 12:30:00,AC,6.389999999999999
439,2024-03-01 12:35:00,AC,0.8400000000000001
440,2024-03-01 12:40:00,AC,5.834999999999999
441,2024-03-01 12:45:00,AC,3.42
442,2024-03-01 12:50:00,AC,1.0499999999999998
443,2024-03-01 12:55:00,AC,4.755
444,2024-03-01 13:00:00,AC,4.619999999999999
445,2024-03-01 13:05:00,AC,2.985
446,2024-03-01 13:10:00,AC,1.545
447,2024-03-01 13:15:00,AC,7.4399999999999995
448,2024-03-01 13:20:00,AC,6.209999999999999
449,2024-03-01 13:25:00,AC,5.385
450,2024-03-01 13:30:00,AC,3.465
451,2024-03-01 13:35:00,AC,6.0
452,2024-03-01 13:40:00,AC,6.449999999999999
453,2024-03-01 13:45:00,AC,2.325
454,2024-03-01 13:50:00,AC,5.145
455,2024-03-01 13:55:00,AC,5.175
456,2024-03-01 14:00:00,AC,0.96
457,2024-03-01 14:05:00,AC,0.8400000000000001
458,2024-03-01 14:10:00,AC,5.34
459,2024-03-01 14:15:00,AC,1.83
460,2024-03-01 14:20:00,AC,5.115
461,2024-03-01 14:25:00,AC,1.47
462,2024-03-01 14:30:00,AC,2.385
463,2024-03-01 14:35:00,AC,1.17
464,2024-03-01 14:40:00,AC,6.93
465,2024-03-01 14:45:00,AC,5.82
466,2024-03-01 14:50:00,AC,0.855
467,2024-03-01 14:55:00,AC,2.565
468,2024-03-01 15:00:00,AC,4.289999999999999
469,2024-03-01 15:05:00,AC,3.045
470,2024-03-01 15:10:00,AC,4.365
471,2024-03-01 15:15:00,AC,6.09
472,2024-03-01 15:20:00,AC,7.0649999999999995
473,2024-03-01 15:25:00,AC,5.744999999999999
474,2024-03-01 15:30:00,AC,3.135
475,2024-03-01 15:35:00,AC,6.795
476,2024-03-01 15:40:00,AC,4.8149999999999995
477,2024-03-01 15:45:00,AC,1.275
478,2024-03-01 15:50:00,AC,2.985
479,2024-03-01 15:55:00,AC,1.62
480,2024-03-01 16:00:00,AC,4.59
481,2024-03-01 16:05:00,AC,6.84
482,2024-03-01 16:10:00,AC,1.3800000000000001
483,2024-03-01 16:15:00,AC,1.815
484,2024-03-01 16:20:00,AC,3.4949999999999997
485,2024-03-01 16:25:00,AC,6.0299999999999985
486,2024-03-01 16:30:00,AC,2.025
487,2024-03-01 16:35:00,AC,4.5
488,2024-03-01 16:40:00,AC,6.855
489,2024-03-01 16:45:00,AC,5.88
490,2024-03-01 16:50:00,AC,1.995
491,2024-03-01 16:55:00,AC,3.675
492,2024-03-01 17:00:00,AC,6.119999999999999
493,2024-03-01 17:05:00,AC,2.235
494,2024-03-01 17:10:00,AC,5.295
495,2024-03-01 17:15:00,AC,6.93
496,2024-03-01 17:20:00,AC,4.92
497,2024-03-01 17:25:00,AC,7.02
498,2024-03-01 17:30:00,AC,4.904999999999999
499,2024-03-01 17:35:00,AC,1.47
500,2024-03-01 17:40:00,AC,1.965
501,2024-03-01 17:45:00,AC,4.199999999999999
502,2024-03-01 17:50:00,AC,3.9149999999999996
503,2024-03-01 17:55:00,AC,5.34
504,2024-03-01 18:00:00,AC,2.175
505,2024-03-01 18:05:00,AC,5.1899999999999995
506,2024-03-01 18:10:00,AC,2.205
507,2024-03-01 18:15:00,AC,2.7600000000000002
508,2024-03-01 18:20:00,AC,1.875
509,2024-03-01 18:25:00,AC,6.0299999999999985
510,2024-03-01 18:30:00,AC,5.535
511,2024-03-01 18:35:00,AC,1.515
512,2024-03-01 18:40:00,AC,2.4749999999999996
513,2024-03-01 18:45:00,AC,5.729999999999999
514,2024-03-01 18:50:00,AC,1.6800000000000002
515,2024-03-01 18:55:00,AC,0.6749999999999999
516,2024-03-01 19:00:00,AC,5.459999999999999
517,2024-03-01 19:05:00,AC,5.43
518,2024-03-01 19:10:00,AC,4.17
519,2024-03-01 19:15:00,AC,5.01
520,2024-03-01 19:20:00,AC,2.0699999999999994
521,2024-03-01 19:25:00,AC,6.285
522,2024-03-01 19:30:00,AC,2.8349999999999995
523,2024-03-01 19:35:00,AC,5.354999999999999
524,2024-03-01 19:40:00,AC,0.75
525,2024-03-01 19:45:00,AC,4.319999999999999
526,2024-03-01 19:50:00,AC,0.5399999999999999
527,2024-03-01 19:55:00,AC,1.5
528,2024-03-01 20:00:00,AC,0.915
529,2024-03-01 20:05:00,AC,1.1549999999999998
530,2024-03-01 20:10:00,AC,6.885
531,2024-03-01 20:15:00,AC,6.09
532,2024-03-01 20:20:00,AC,5.489999999999999
533,2024-03-01 20:25:00,AC,6.795
534,2024-03-01 20:30:00,AC,1.89
535,2024-03-01 20:35:00,AC,6.27
536,2024-03-01 20:40:00,AC,5.595
537,2024-03-01 20:45:00,AC,4.319999999999999
538,2024-03-01 20:50:00,AC,4.11
539,2024-03-01 20:55:00,AC,0.51
540,2024-03-01 21:00:00,AC,5.82
541,2024-03-01 21:05:00,AC,3.0749999999999997
542,2024-03-01 21:10:00,AC,7.125
543,2024-03-01 21:15:00,AC,1.5599999999999998
544,2024-03-01 21:20:00,AC,0.57
545,2024-03-01 21:25:00,AC,2.2199999999999998
546,2024-03-01 21:30:00,AC,6.81
547,2024-03-01 21:35:00,AC,4.65
548,2024-03-01 21:40:00,AC,1.875
549,2024-03-01 21:45:00,AC,6.3149999999999995
550,2024-03-01 21:50:00,AC,6.165
551,2024-03-01 21:55:00,AC,5.1899999999999995
552,2024-03-01 22:00:00,AC,2.355
553,2024-03-01 22:05:00,AC,2.805
554,2024-03-01 22:10:00,AC,5.264999999999999
555,2024-03-01 22:15:00,AC,6.915
556,2024-03-01 22:20:00,AC,5.715
557,2024-03-01 22:25:00,AC,3.1199999999999997
558,2024-03-01 22:30:00,AC,4.0649999999999995
559,2024-03-01 22:35:00,AC,0.5249999999999999
560,2024-03-01 22:40:00,AC,4.4399999999999995
561,2024-03-01 22:45:00,AC,6.119999999999999
562,2024-03-01 22:50:00,AC,6.014999999999999
563,2024-03-01 22:55:00,AC,5.97
564,2024-03-01 23:00:00,AC,6.42
565,2024-03-01 23:05:00,AC,6.045
566,2024-03-01 23:10:00,AC,4.215
567,2024-03-01 23:15:00,AC,5.7749999999999995
568,2024-03-01 23:20:00,AC,1.4849999999999999
569,2024-03-01 23:25:00,AC,5.025
570,2024-03-01 23:30:00,AC,2.34
571,2024-03-01 23:35:00,AC,5.385
572,2024-03-01 23:40:00,AC,0.255
573,2024-03-01 23:45:00,AC,4.11
574,2024-03-01 23:50:00,AC,3.585
575,2024-03-01 23:55:00,AC,0.6900000000000001
576,2024-03-01 00:00:00,Lamp,0.0175
